iter	Logloss
0	0.3373698491	1	0.2140063072	2	0.1508594393	0.1124054117
4	0.09104209562
5	0.06963232868
6	0.06202567412
7	0.04880873167
8	8	0.04917126849	0.03891276946
110	0.03917800099111	0.03458868733112	0.03137411261113	0.0275658463
14	0.02465778546
15	0.02258945387
16	0.01896434808
17	0.01567170987
18	0.01457280835
19	0.01250657337
20	0.01153466664
21	0.01087590288
22	0.009534304928
23	0.008680296033
24	0.007634698697225	0.00700694345
26	0.006522974175227	0.006137692563
28	0.005751776772229	0.005469730455
30	0.005031709519
31	0.004672179615
32	0.004403107928
33	0.004247035487
34	0.003708427329
35	0.003531335356
36	0.003174524399
37	0.003029887561
38	0.002915464454
39	0.002802851404
40	0.002727278616
41	0.002578262923
42	0.002492046762
43	0.002373865286
44	0.002373866311
45	0.002315384403
46	0.00216507115
47	0.002091273302
48	0.002005352206
49	0.001967373801
50	0.001887986215
51	0.001887986215
52	0.001819357926
53	0.001749207636
54	0.001711665155
55	0.001711608612
56	0.001711608612
57	0.001669823637
58	0.001524442592
59	0.001524457404
60	0.001524449848
61	0.001524447579
62	0.001472577894
63	0.001472609058
64	0.001472577277
65	0.001472565353
66	0.001472491802
67	0.001472502269
68	0.001472495563
69	0.001472470489
70	0.001472414155
71	0.001472444174
72	0.001472420958
73	0.001472464925
74	0.001472450411
75	0.001472429579
76	0.001472429579
77	0.001472405196
78	0.001472382981
79	0.001472421292
80	0.001472351023
81	0.001472365314
82	0.001472337148
83	0.001472328983
84	0.001472319261
85	0.001472311089
86	0.001472271741
87	0.001472295802
88	0.001472270877
89	0.001472277921
90	0.001472283599
91	0.001472276068
92	0.001472242833
93	0.00147227135
94	0.001472186619
95	0.001472218093
96	0.001472186035
97	0.001472159131
98	0.001472159131
99	0.001472150891
100	0.001472172197
101	0.001472133761
102	0.001472088187
103	0.001472088187
104	0.001472088187
105	0.001472088187
106	0.001472088187
107	0.001472088187
108	0.001472117148
109	0.001472122905
110	0.001472122905
111	0.001472122905
112	0.001472122905
113	0.001472122905
114	0.001472110949
115	0.001472110949
116	0.001472134295
117	0.00147209866
118	0.00147209192
119	0.00147209192
120	0.00147209192
121	0.00147209192
122	0.00147209192
123	0.00147209192
124	0.00147209192
125	0.00147209192
126	0.00147209192
127	0.00147209192
128	0.00147209192
129	0.00147209192
130	0.00147209192
131	0.00147209192
132	0.001472108894
133	0.001472098928
134	0.001472098928
135	0.001472040482
136	0.001472040482
137	0.001472040482
138	0.001472040482
139	0.001472040482
140	0.001472040482
141	0.001472040482
142	0.001472040482
143	0.001472098062
144	0.001472034585
145	0.001472064342
146	0.001472051755
147	0.001472047535
148	0.001472029448
149	0.001472029448
150	0.001418816538
151	0.001418816538
152	0.001418834108
153	0.001418834108
154	0.001418834108
155	0.001418815765
156	0.001418815765
157	0.001418775223
158	0.001418775223
159	0.001418775223
160	0.001418780706
161	0.001418783932
162	0.001418824251
163	0.001418730837
164	0.001418740241
165	0.001418740241
166	0.001418740241
167	0.001418764819
168	0.001418752766
169	0.001418752766
170	0.00141873342
171	0.00141873342
172	0.001418691842
173	0.001418690824
174	0.001418690824
175	0.001418690824
176	0.001418690824
177	0.001418690824
178	0.001418670532
179	0.001418649086
180	0.001418649086
181	0.0014186844
182	0.001418706304
183	0.001418723214
184	0.001418723214
185	0.001418658005
186	0.001418658005
187	0.001418658005
188	0.001418628209
189	0.001418599967
190	0.001418599967
191	0.001418599967
192	0.001418640318
193	0.001418612289
194	0.001418596614
195	0.001418596614
196	0.001418538073
197	0.001418538073
198	0.001418558868
199	0.001418551931
200	0.001418551931
201	0.001418551931
202	0.001418547894
203	0.001418530833
204	0.001418505815
205	0.001418490705
206	0.00141849239
207	0.00141849239
208	0.00141849239
209	0.001418531555
210	0.001418531555
211	0.001418498191
212	0.001418498191
213	0.001418481911
214	0.001418488891
215	0.001418488891
216	0.001418503657
217	0.001418430918
218	0.001418435303
219	0.001418462322
220	0.001418462322
221	0.001418424232
222	0.001418431867
223	0.001418431867
224	0.001418417514
225	0.001418424589
226	0.001418404616
227	0.001418418671
228	0.001418339817
229	0.001418400533
230	0.001418400533
231	0.001418365119
232	0.001418365119
233	0.001418359735
234	0.001418365643
235	0.001418375781
236	0.001418338011
237	0.001418338365
238	0.001418307591
239	0.001418359115
240	0.001418278232
241	0.001418314836
242	0.001418285107
243	0.001418299553
244	0.001418309614
245	0.00141826409
246	0.001418267509
247	0.001418244898
248	0.001418258034
249	0.001418217502
250	0.001418155395
251	0.001418155395
252	0.001418212012
253	0.001418237479
254	0.001418237479
255	0.001418237479
256	0.001418175347
257	0.001418168715
258	0.00141822648
259	0.00141822648
260	0.00141822648
261	0.001418193925
262	0.001418193925
263	0.001418193925
264	0.001418152516
265	0.001418190986
266	0.001418172784
267	0.001418135964
268	0.001418135964
269	0.001418135964
270	0.001418168597
271	0.001418168597
272	0.001418120113
273	0.001418170024
274	0.001418170024
275	0.001418168395
276	0.001418168395
277	0.001418127685
278	0.001418105747
279	0.001418114882
280	0.001418098846
281	0.00141805332
282	0.001418125428
283	0.001418079436
284	0.001418020811
285	0.001418069741
286	0.001418034508
287	0.001418022802
288	0.001418011541
289	0.001418029092
290	0.001417995121
291	0.001418007261
292	0.001417997555
293	0.001418047901
294	0.001418047901
295	0.001418047901
296	0.001418094406
297	0.001418094406
298	0.001418009348
299	0.001418022312


299	0.001037288366
558
292	0.0008901476558
293	0.0008901476558
294	0.0008901476558
295	0.0008901476558
296	0.0008901476558
297	0.0008901476558
298	0.0008901476558
299	0.0008901476558
